"Suscriptor","Lect_Actual","Causa_des","Observacion_des","Fecha_de_ejecucion"
"151441","3403","","SUSPENDIDO DESOCUPADO-31","2024-05-30 09:20:23"
"151445","773","","","2024-05-30 09:21:00"
"151471","1063","","","2024-05-30 09:21:21"
"151410","1564","","","2024-05-30 09:22:04"
"151490","567","","","2024-05-30 09:23:16"
"151493","95","","","2024-05-30 09:25:15"
"151491","899","","","2024-05-30 09:26:09"
"151492","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-30 09:26:50"
"151504","560","","","2024-05-30 09:30:07"
"157020","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-30 09:33:20"
"151501","1264","","","2024-05-30 09:44:30"
"151489","317","","","2024-05-30 09:37:17"
"151290","1287","","","2024-05-30 09:45:02"
"157080","29","","SUSPENDIDO DESOCUPADO-31","2024-05-30 09:40:36"
"151550","2278","","","2024-05-30 09:45:27"
"151931","23","","","2024-05-30 09:45:48"
"151562","2272","","","2024-05-30 09:46:26"
"151560","1246","","","2024-05-30 09:47:49"
"151558","98","","SUSPENDIDO DESOCUPADO-31","2024-05-30 09:47:31"
"151561","3456","","","2024-05-30 09:48:26"
"151564","2272","","RESIDENTE OCASIONAL-16","2024-05-31 09:47:57"
"151816","5860","","","2024-05-30 09:54:07"
"151790","2708","","","2024-05-30 09:55:27"
"153562","773","","","2024-05-30 09:56:48"
"153560","2141","","MEDIDOR PARADO (DAÑO INTERNO)-33","2024-05-30 09:57:14"
"153559","406","","SUSPENDIDO DESOCUPADO-31","2024-05-30 09:58:13"
"153523","578","","","2024-05-30 09:58:37"
"153490","442","","","2024-05-30 09:59:19"
"151820","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-30 10:02:32"
"151900","2961","","","2024-05-30 10:03:48"
"151917","31","","","2024-05-30 10:05:48"
"151919","220","","","2024-05-30 10:06:11"
"151920","","","30","2024-05-30 10:06:52"
"151930","57","","","2024-05-30 10:07:13"
"151949","1275","","","2024-05-30 10:07:45"
"151950","7153","","","2024-05-30 10:09:02"
"163980","","04-REJA CON CANDADO O SIMILAR","","2024-05-30 10:09:42"
"152000","4883","","","2024-05-30 10:11:08"
"152010","112","","","2024-05-30 13:12:43"
"152003","95","","SUSPENDIDO DESOCUPADO-31","2024-05-30 10:13:07"
"152060","3134","","","2024-05-30 10:14:09"
"152422","1110","","","2024-05-30 10:14:46"
"152070","2607","","","2024-05-30 10:16:10"
"152420","470","","","2024-05-30 10:17:31"
"152421","6","","30","2024-05-30 10:18:21"
"152080","854","","","2024-05-30 10:19:01"
"152082","98","","","2024-05-30 10:19:25"
"152400","98","","","2024-05-30 10:20:00"
"152084","782","","30","2024-05-30 10:20:40"
"152100","7448","","","2024-05-30 10:21:44"
"152390","1709","","","2024-05-30 10:22:25"
"152150","1463","","","2024-05-30 10:22:52"
"152152","830","","","2024-05-30 10:23:11"
"153224","1160","","","2024-05-30 10:26:48"
"153225","179","","","2024-05-30 10:27:17"
"153226","533","","","2024-05-30 10:27:50"
"153246","467","","","2024-05-30 10:31:32"
"153248","1094","","","2024-05-30 10:32:20"
"153249","838","","","2024-05-30 10:33:30"
"152156","1439","","","2024-05-30 10:34:45"
"152158","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-30 10:36:04"
"152166","","06-MEDIDOR ENTERRADO O INUNDADO","","2024-05-31 10:45:50"
"164010","357","","","2024-05-30 10:36:44"
"152167","1190","","","2024-05-30 10:37:21"
"152200","3521","","","2024-05-30 10:37:52"
"152218","757","","","2024-05-30 10:38:17"
"157000","186","","","2024-05-30 10:38:28"
"152220","392","","","2024-05-30 10:38:57"
"152230","676","","OTRA FUENTE-15","2024-05-30 10:39:29"
"152234","","","30","2024-05-30 10:43:02"
"163735","1504","","","2024-05-30 10:43:15"
"163740","407","","","2024-05-30 10:43:39"
"163601","","11-MEDIDOR DAÑADO","","2024-05-30 10:45:11"
"153250","1265","","","2024-05-30 10:47:24"
"153220","1393","","","2024-05-30 10:48:04"
"153222","71","","","2024-05-30 10:29:00"
"153215","","11-MEDIDOR DAÑADO","","2024-05-30 10:49:38"
"153210","3560","","","2024-05-30 10:50:24"
"153208","5228","","","2024-05-30 10:51:50"
"153205","1878","","","2024-05-30 10:52:22"
"153260","1957","","","2024-05-30 10:53:00"
"153263","2224","","","2024-05-30 10:53:15"
"153200","5907","","","2024-05-30 10:53:43"
"153280","329","","","2024-05-30 10:54:23"
"153289","7","","","2024-05-30 10:59:43"
"153285","830","","","2024-05-30 10:55:40"
"153077","1147","","","2024-05-30 10:56:26"
"153079","968","","","2024-05-30 10:57:22"
"153082","2","","","2024-05-30 10:58:31"
"153288","641","","","2024-05-30 10:58:56"
"153080","1913","","","2024-05-30 11:00:17"
"153070","39","","","2024-05-30 11:00:57"
"153287","1150","","","2024-05-30 11:01:10"
"153060","381","","","2024-05-30 11:01:38"
"153430","490","","","2024-05-30 11:02:28"
"153460","5776","","","2024-05-30 11:04:29"
"153450","2700","","","2024-05-30 11:05:59"
"153440","2500","","","2024-05-30 11:06:28"
"154422","827","","","2024-05-30 11:06:52"
"154421","658","","","2024-05-30 11:07:15"
"154420","5474","","","2024-05-30 11:08:08"
"153290","188","","","2024-05-30 11:08:54"
"154410","5890","","","2024-05-30 11:10:03"
"154450","5342","","","2024-05-30 11:10:49"
"154470","6214","","","2024-05-30 11:11:57"
"154390","2729","","","2024-05-30 11:12:22"
"154475","5194","","","2024-05-30 11:12:59"
"154355","760","","","2024-05-30 11:13:53"
"154480","3972","","OTRA FUENTE-15","2024-05-30 11:14:34"
"154360","","04-REJA CON CANDADO O SIMILAR","","2024-05-30 11:15:43"
"154350","4214","","","2024-05-30 11:18:10"
"154490","1971","","","2024-05-30 11:18:33"
"154500","2191","","","2024-05-30 11:19:13"
"154340","5618","","OTRA FUENTE-15","2024-05-30 11:20:10"
"154520","3287","","","2024-05-30 11:21:45"
"154530","4983","","","2024-05-30 11:22:34"
"154540","445","","","2024-05-30 11:23:03"
"154720","15","","","2024-05-30 11:24:18"
"154719","87","","MEDIDOR PARADO (DAÑO INTERNO)-33","2024-05-30 11:24:48"
"154710","2293","","","2024-05-30 11:25:15"
"154700","2845","","30","2024-05-30 11:25:54"
"154610","122","","","2024-05-30 11:26:13"
"154611","651","","30","2024-05-30 11:27:09"
"154670","952","","","2024-05-30 11:28:33"
"154660","4","","30","2024-05-30 11:29:02"
"154630","525","","","2024-05-30 11:29:27"
"154640","18","","","2024-05-30 11:30:18"
"154650","2202","","","2024-05-30 11:30:49"
"155941","1007","","","2024-05-30 11:31:24"
"155940","6458","","","2024-05-30 11:32:08"
"155950","4919","","30","2024-05-30 11:33:06"
"155951","675","","30","2024-05-30 11:33:28"
"155960","964","","","2024-05-30 11:33:57"
"155970","381","","","2024-05-30 11:34:23"
"155990","6059","","","2024-05-30 11:35:18"
"163860","2606","","","2024-05-30 11:35:49"
"156000","3807","","","2024-05-30 11:39:07"
"156020","569","","","2024-05-30 11:39:34"
"163840","1640","","","2024-05-30 11:40:03"
"156030","4550","","","2024-05-30 11:40:29"
"156040","2019","","","2024-05-30 11:40:59"
"163839","744","","","2024-05-30 11:41:44"
"156060","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-30 11:42:47"
"156061","14","","","2024-05-30 11:43:20"
"163830","540","","","2024-05-30 11:43:38"
"156070","4911","","","2024-05-30 11:44:26"
"156080","822","","","2024-05-30 11:44:48"
"156090","565","","","2024-05-30 11:45:05"
"163800","1865","","","2024-05-30 11:45:52"
"163780","279","","","2024-05-30 11:46:18"
"163754","1045","","","2024-05-30 11:47:06"
"163752","1779","","","2024-05-30 11:48:19"
"163750","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-30 11:49:29"
"163600","5837","","","2024-05-30 11:50:07"
"163599","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-30 11:50:39"
"163580","2234","","","2024-05-30 11:51:04"
"163560","124","","30","2024-05-30 11:51:48"
"163597","276","","30","2024-05-30 11:52:33"
"163598","797","","","2024-05-30 11:52:44"
"163609","961","","","2024-05-30 11:53:26"
"163555","3893","","","2024-05-30 11:54:08"
"162890","3019","","","2024-05-30 11:54:53"
"162894","545","","","2024-05-30 11:55:19"
"163540","190","","","2024-05-30 11:55:43"
"162900","252","","","2024-05-30 11:56:08"
"162910","269","","","2024-05-30 11:56:38"
"163500","777","","","2024-05-30 11:57:32"
"163495","2142","","","2024-05-30 12:01:38"
"163493","636","","","2024-05-30 11:59:09"
"163492","","11-MEDIDOR DAÑADO","","2024-05-30 12:00:31"
"163490","3548","","","2024-05-30 11:58:31"
"163489","2448","","","2024-05-30 12:02:13"
"163480","29","","","2024-05-30 12:03:13"
"162930","179","","","2024-05-30 12:03:43"
"163430","1360","","","2024-05-30 12:04:03"
"163425","2829","","","2024-05-30 12:04:47"
"163421","2518","","","2024-05-30 12:05:03"
"162950","3402","","SUSPENDIDO DESOCUPADO-31","2024-05-30 12:05:48"
"163420","227","","","2024-05-30 12:06:05"
"163422","3218","","","2024-05-30 12:06:28"
"162953","1617","","","2024-05-30 12:06:49"
"163380","958","","","2024-05-30 12:07:22"
"163390","317","","","2024-05-30 12:07:35"
"163680","1881","","","2024-05-30 12:08:40"
"163880","1566","","SUSPENDIDO DESOCUPADO-31","2024-05-30 12:09:21"
"163870","249","","","2024-05-30 12:10:42"
"163869","799","","","2024-05-30 12:11:28"
"163868","223","","SUSPENDIDO DESOCUPADO-31","2024-05-30 12:12:08"
"155380","1243","","","2024-05-31 07:12:11"
"155350","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-31 07:12:56"
"155352","","","30","2024-05-31 07:17:18"
"155340","","06-MEDIDOR ENTERRADO O INUNDADO","","2024-05-31 10:28:45"
"155344","979","","","2024-05-31 07:13:50"
"155346","792","","","2024-05-31 07:14:22"
"154850","1481","","","2024-05-31 07:18:22"
"154840","4159","","","2024-05-31 07:20:07"
"155359","446","","","2024-05-31 07:17:44"
"150120","1026","","","2024-05-31 09:56:09"
"154638","963","","","2024-05-31 08:42:05"
"157090","","04-REJA CON CANDADO O SIMILAR","","2024-05-31 09:56:34"
"160005","2391","","","2024-05-31 09:45:55"
"163350","132","","","2024-05-31 09:57:03"
"163370","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-31 09:57:23"
"163872","34","","","2024-05-30 12:14:24"
"163979","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-31 10:29:00"
"150100","78","","RESIDENTE OCASIONAL-16","2024-05-31 08:40:03"
"155554","2","","30","2024-05-31 08:32:44"
"160008","853","","","2024-05-30 10:42:06"
"161303","232","","","2024-05-31 09:58:39"
"155463","295","","","2024-05-30 13:15:48"
"162425","261","","","2024-05-30 13:05:38"
"153228","630","","","2024-05-30 10:29:56"
"153500","237","","","2024-05-30 12:50:40"
"153551","80","","","2024-05-30 12:48:34"
"154013","72","","","2024-05-30 13:18:49"
"155338","113","","30","2024-05-31 07:09:50"
"155339","207","","","2024-05-31 07:10:16"
"161145","245","","","2024-05-29 09:56:16"
"160402","98","","","2024-05-29 07:42:51"
"161305","306","","","2024-05-30 12:32:12"
"151258","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-31 10:30:30"
"153850","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-31 07:21:02"
"155357","674","","","2024-05-31 07:16:39"
"150408","117","","","2024-05-31 08:38:56"
"150412","10","","","2024-05-30 07:23:10"
"155348","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-31 10:30:48"
"155468","183","","","2024-05-30 13:16:59"
"160668","59","","","2024-05-30 12:33:00"
"161292","690","","","2024-05-29 10:25:09"
"161942","133","","","2024-05-29 10:43:45"
"162270","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-31 09:59:49"
"162092","81","","","2024-05-29 11:11:44"
"170563","","03-SIN MEDIDOR Y SIN SERVICIO","","2024-05-31 10:46:11"
"184450","309","","","2024-05-29 09:26:38"
"184495","1884","","","2024-05-29 09:23:38"
"184493","367","","30","2024-05-29 09:29:19"
"184494","300","","30","2024-05-29 09:27:48"
"184480","1191","","","2024-05-29 09:31:02"
"184490","4790","","","2024-05-29 09:33:07"
"184520","418","","","2024-05-29 09:35:10"
"184515","552","","","2024-05-29 09:35:37"
"184500","2077","","","2024-05-29 09:36:29"
"184510","777","","SUSPENDIDO DESOCUPADO-31","2024-05-29 09:38:16"
"184530","1158","","","2024-05-29 09:37:08"
"182040","424","","","2024-05-29 09:43:14"
"182030","2449","","","2024-05-29 09:44:14"
"182020","1225","","","2024-05-29 09:44:44"
"182010","974","","","2024-05-29 09:45:32"
"181970","54","","30","2024-05-29 09:47:39"
"181980","369","","","2024-05-29 09:48:12"
"181960","2862","","","2024-05-29 09:49:58"
"181920","1739","","SUSPENDIDO DESOCUPADO-31","2024-05-29 09:52:23"
"181850","5298","","","2024-05-29 10:03:48"
"181750","5299","","","2024-05-29 09:55:22"
"181790","5681","","OTRA FUENTE-15","2024-05-29 09:59:54"
"181710","800","","","2024-05-29 10:00:22"
"184475","2424","","","2024-05-29 10:01:43"
"184476","2006","","SUSPENDIDO DESOCUPADO-31","2024-05-29 10:01:24"
"184550","2076","","","2024-05-29 10:07:13"
"184600","1135","","","2024-05-29 10:08:49"
"182160","1745","","","2024-05-29 10:09:56"
"182175","2281","","","2024-05-29 10:10:29"
"182170","2819","","","2024-05-29 10:11:46"
"182180","33","","","2024-05-29 10:12:06"
"182190","28","","","2024-05-29 10:12:43"
"182211","1955","","","2024-05-29 10:14:15"
"182210","1209","","","2024-05-29 10:14:49"
"182215","245","","","2024-05-29 10:15:53"
"182220","1374","","","2024-05-29 10:17:26"
"182235","887","","30","2024-05-29 10:18:33"
"182230","842","","","2024-05-29 10:18:56"
"182240","4566","","","2024-05-29 10:21:10"
"182250","575","","","2024-05-29 10:22:04"
"182260","1514","","30","2024-05-29 10:22:48"
"182270","1604","","","2024-05-29 10:23:25"
"182280","13","","","2024-05-29 10:24:22"
"182290","1827","","","2024-05-29 10:24:49"
"182300","3976","","","2024-05-29 10:25:24"
"182310","438","","","2024-05-29 10:27:01"
"182320","272","","","2024-05-29 10:27:37"
"182340","2405","","","2024-05-29 10:28:34"
"182350","2245","","","2024-05-29 10:29:18"
"182360","75","","","2024-05-29 10:30:25"
"182370","84","","SUSPENDIDO DESOCUPADO-31","2024-05-29 10:31:02"
"182380","928","","","2024-05-29 10:32:34"
"182383","132","","30","2024-05-29 10:34:22"
"182421","","","OTRA FUENTE-15","2024-05-29 10:38:23"
"182430","439","","","2024-05-29 10:39:04"
"182440","3189","","","2024-05-29 10:40:53"
"182460","843","","","2024-05-29 10:41:37"
"184613","9082","","OTRA FUENTE-15","2024-05-29 10:43:07"
"182540","999","","30","2024-05-29 10:44:04"
"182570","130","","","2024-05-29 10:46:35"
"182890","2038","","","2024-05-29 10:48:21"
"184590","1027","","OTRA FUENTE-15","2024-05-29 10:50:22"
"180040","980","","","2024-05-29 10:51:05"
"182980","2298","","","2024-05-29 10:55:10"
"182990","2491","","","2024-05-29 10:52:31"
"180060","2136","","OTRA FUENTE-15","2024-05-29 11:02:09"
"183260","987","","","2024-05-29 11:03:23"
"184420","4451","","SUSPENDIDO DESOCUPADO-31","2024-05-29 11:04:58"
"184418","1171","","","2024-05-29 11:05:33"
"183430","40","","","2024-05-29 11:07:00"
"183460","5566","","","2024-05-29 11:08:32"
"183600","2098","","SUSPENDIDO DESOCUPADO-31","2024-05-29 11:09:37"
"183640","591","","","2024-05-29 11:12:03"
"183680","320","","","2024-05-29 11:12:46"
"184430","2","","","2024-05-29 11:14:23"
"184570","3737","","","2024-05-29 11:14:56"
"184580","7","","","2024-05-29 11:35:52"
"184431","2575","","","2024-05-29 11:16:15"
"184460","33","","","2024-05-29 11:45:24"
"184620","4630","","OTRA FUENTE-15","2024-05-29 11:50:17"
"184630","434","","","2024-05-29 11:48:45"
"182150","261","","","2024-05-29 11:33:13"
"184541","95","","","2024-05-29 11:39:46"
"182994","53","","30","2024-05-29 11:30:13"
"152970","2046","","30","2024-05-30 09:14:50"
"152729","","04-REJA CON CANDADO O SIMILAR","","2024-05-30 12:41:30"
"152730","110","","","2024-05-30 12:42:17"
"152740","72","","OTRA FUENTE-15","2024-05-30 12:43:29"
"152750","4232","","","2024-05-30 12:44:13"
"152760","2690","","","2024-05-30 12:45:03"
"152770","1571","","","2024-05-30 12:45:37"
"152870","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-31 10:16:47"
"152800","2344","","","2024-05-30 12:53:31"
"152930","399","","","2024-05-30 12:54:49"
"152920","4314","","","2024-05-30 12:55:17"
"152910","2850","","","2024-05-30 12:56:02"
"153050","2228","","30","2024-05-30 13:07:37"
"153040","369","","","2024-05-30 13:08:13"
"153010","106","","","2024-05-30 13:09:24"
"153000","113","","","2024-05-30 13:10:09"
"152990","3572","","","2024-05-30 13:11:03"
"152980","895","","","2024-05-30 13:00:17"
"170100","621","","30","2024-05-29 15:49:52"
"170110","59","","","2024-05-29 15:51:24"
"170120","381","","","2024-05-29 15:52:09"
"170130","1202","","","2024-05-29 15:53:34"
"170140","4809","","","2024-05-29 15:53:54"
"170159","340","","","2024-05-29 15:55:16"
"170160","1163","","","2024-05-29 15:56:47"
"170165","2611","","","2024-05-29 15:59:26"
"170210","56","","","2024-05-29 16:00:59"
"170260","257","","","2024-05-29 16:02:35"
"170310","3599","","","2024-05-29 16:04:29"
"170312","400","","","2024-05-29 16:05:30"
"170314","822","","","2024-05-29 16:06:06"
"170340","1349","","","2024-05-29 16:07:07"
"170343","2260","","MEDIDOR PARADO (DAÑO INTERNO)-33","2024-05-29 16:07:58"
"170350","942","","","2024-05-29 16:09:24"
"170370","1867","","","2024-05-31 08:51:31"
"170405","1987","","","2024-05-31 08:52:33"
"170410","4849","","","2024-05-31 08:54:05"
"170420","2022","","","2024-05-31 08:54:56"
"170425","798","","","2024-05-31 08:54:40"
"170430","1449","","","2024-05-31 08:56:59"
"170440","77","","","2024-05-31 08:56:05"
"170560","1773","","","2024-05-31 08:59:02"
"170640","4937","","","2024-05-31 09:00:30"
"170641","75","","","2024-05-31 09:05:10"
"170642","452","","","2024-05-31 09:01:33"
"163624","","","30","2024-05-31 09:03:38"
"170878","6607","","","2024-05-31 09:07:03"
"170660","29","","","2024-05-31 09:05:45"
"170879","153","","","2024-05-31 09:07:27"
"170876","69","","30","2024-05-31 07:53:33"
"170880","2","","RESIDENTE OCASIONAL-16","2024-05-31 09:08:27"
"170882","","","RESIDENTE OCASIONAL-16","2024-05-31 09:09:15"
"170900","","04-REJA CON CANDADO O SIMILAR","","2024-05-31 09:09:54"
"171110","1964","","","2024-05-31 10:44:29"
"171112","551","","","2024-05-31 09:18:19"
"171120","1","","","2024-05-31 09:17:47"
"171113","395","","","2024-05-31 09:15:46"
"171115","1792","","","2024-05-31 09:16:04"
"171116","1086","","","2024-05-31 09:16:54"
"171117","395","","","2024-05-31 09:13:24"
"171247","","01-MEDIDOR CON PRESUNTA FALLA","","2024-05-31 09:18:59"
"171248","575","","","2024-05-31 09:19:27"
"171249","422","","","2024-05-31 09:19:57"
"171250","4530","","","2024-05-31 09:20:25"
"171260","593","","","2024-05-31 09:20:47"
"171280","97","","","2024-05-31 09:21:42"
"171290","2690","","","2024-05-31 09:23:05"
"171293","1174","","","2024-05-31 09:23:20"
"171330","","04-REJA CON CANDADO O SIMILAR","","2024-05-31 09:27:21"
"171332","490","","RESIDENTE OCASIONAL-16","2024-05-31 09:25:15"
"171340","791","","","2024-05-31 09:26:19"
"171400","3594","","","2024-05-31 09:41:55"
"171410","4923","","","2024-05-31 09:02:25"
"171421","2880","","","2024-05-31 09:14:40"
"164030","611","","","2024-05-31 07:35:49"
"164041","81","","SUSPENDIDO DESOCUPADO-31","2024-05-31 07:33:38"
"164050","92","","30","2024-05-31 07:32:11"
"164061","109","","","2024-05-31 07:37:02"
"164110","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-31 10:17:01"
"164120","645","","","2024-05-31 07:40:38"
"164130","476","","","2024-05-31 07:40:55"
"164134","","04-REJA CON CANDADO O SIMILAR","","2024-05-31 07:42:22"
"164150","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-31 07:43:25"
"164163","","03-SIN MEDIDOR Y SIN SERVICIO","","2024-05-31 07:44:28"
"164160","1167","","","2024-05-31 07:45:36"
"164170","999","","","2024-05-31 07:46:41"
"164172","37","","","2024-05-31 07:47:44"
"164177","12","","30","2024-05-31 07:50:37"
"164180","538","","","2024-05-31 07:52:54"
"164190","255","","","2024-05-31 07:56:57"
"164208","109","","","2024-05-31 07:56:45"
"164200","49","","","2024-05-31 07:58:45"
"164210","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-31 07:58:06"
"164260","655","","","2024-05-31 08:03:36"
"164262","76","","30","2024-05-31 08:04:31"
"170105","306","","","2024-05-31 09:43:05"
"164124","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-31 10:17:22"
"154852","","","RESIDENTE OCASIONAL-16","2024-05-31 09:49:35"
"161135","289","","","2024-05-29 09:57:14"
"161640","","02-MEDIDOR TAPADO U OBSTRUIDO","","2024-05-31 10:31:12"
"60670","37","","","2024-05-30 10:46:40"
"60680","391","","","2024-05-30 10:45:51"
"60660","1868","","","2024-05-30 09:41:00"
"60653","525","","","2024-05-30 10:44:26"
"60650","1695","","","2024-05-30 09:42:30"
"60640","2568","","","2024-05-30 09:42:57"
"60630","2136","","","2024-05-30 09:43:35"
"60580","753","","","2024-05-30 09:44:15"
"60575","397","","","2024-05-30 09:44:56"
"60573","335","","","2024-05-30 09:45:33"
"60570","1142","","","2024-05-30 09:46:44"
"60560","29","","","2024-05-30 09:48:03"
"60550","3","","","2024-05-30 09:49:21"
"60554","131","","","2024-05-30 09:49:42"
"60540","2222","","","2024-05-30 09:49:56"
"60530","634","","30","2024-05-30 09:51:08"
"60520","929","","","2024-05-30 09:51:52"
"60510","2660","","","2024-05-30 09:53:10"
"60500","1968","","","2024-05-30 09:53:53"
"60480","1034","","","2024-05-30 09:54:47"
"60490","2650","","30","2024-05-30 09:55:14"
"60479","1712","","","2024-05-30 09:56:01"
"60470","1365","","","2024-05-30 10:14:09"
"60469","2529","","","2024-05-30 10:16:35"
"60465","3466","","","2024-05-30 10:17:52"
"60468","763","","30","2024-05-30 10:26:59"
"60442","12","","","2024-05-30 10:31:23"
"60440","1016","","","2024-05-30 10:36:35"
"60460","402","","","2024-05-30 10:37:33"
"60450","1056","","","2024-05-30 10:37:59"
"60430","1932","","","2024-05-30 10:38:40"
"60420","945","","","2024-05-30 10:39:18"
"60410","160","","30","2024-05-30 10:33:48"
"60415","3765","","","2024-05-30 10:12:21"
"60397","344","","30","2024-05-30 09:56:45"
"60395","398","","OTRA FUENTE-15","2024-05-30 09:57:57"
"60392","748","","","2024-05-30 09:19:36"
"60390","1437","","","2024-05-30 09:20:20"
"60380","5383","","","2024-05-30 09:21:38"
"60370","337","","","2024-05-30 09:22:17"
"60360","371","","","2024-05-30 09:22:54"
"60330","563","","30","2024-05-29 15:27:56"
"60320","1165","","","2024-05-29 15:28:36"
"60310","786","","","2024-05-29 15:23:33"
"60300","625","","","2024-05-29 15:24:52"
"60250","9298","","","2024-05-29 15:11:45"
"60245","660","","","2024-05-29 15:12:22"
"61230","2144","","","2024-05-29 15:08:58"
"60240","9282","","30","2024-05-29 15:06:47"
"61260","3335","","30","2024-05-29 15:06:02"
"61258","705","","","2024-05-29 15:07:35"
"61147","7","","30","2024-05-29 15:13:35"
"61142","1305","","","2024-05-29 15:14:41"
"61140","201","","","2024-05-29 15:15:44"
"61130","1430","","","2024-05-29 15:16:32"
"61125","290","","","2024-05-29 15:19:31"
"61120","628","","","2024-05-29 15:17:40"
"61115","1684","","","2024-05-29 15:20:42"
"61110","84","","","2024-05-29 15:21:46"
"61080","384","","","2024-05-29 15:22:52"
"61075","204","","30","2024-05-29 15:30:00"
"61070","1638","","","2024-05-30 10:00:46"
"61040","2717","","","2024-05-30 09:24:23"
"61030","3624","","","2024-05-30 09:24:46"
"61020","1595","","","2024-05-30 09:25:25"
"61018","398","","","2024-05-30 09:26:10"
"61015","427","","","2024-05-30 09:27:05"
"61010","88","","30","2024-05-30 10:03:54"
"61014","2416","","","2024-05-30 10:04:39"
"61003","247","","","2024-05-30 10:05:27"
"60997","","","30","2024-05-30 10:06:45"
"60995","2005","","","2024-05-30 10:06:17"
"60992","894","","","2024-05-30 10:08:31"
"60970","4223","","","2024-05-30 10:10:09"
"60990","1393","","","2024-05-30 09:27:48"
"60980","1427","","","2024-05-30 09:28:04"
"60950","1667","","30","2024-05-30 09:29:27"
"60940","3281","","","2024-05-30 09:30:01"
"60920","1678","","","2024-05-30 09:30:52"
"60932","128","","","2024-05-30 09:31:16"
"60922","420","","","2024-05-30 09:31:41"
"60924","517","","","2024-05-30 09:31:55"
"60930","2791","","","2024-05-30 09:32:15"
"60910","2356","","","2024-05-30 09:32:55"
"60900","337","","","2024-05-30 09:33:23"
"60755","704","","","2024-05-30 09:34:36"
"60750","749","","","2024-05-30 09:34:54"
"60748","26","","","2024-05-30 09:35:55"
"60744","489","","","2024-05-30 09:37:05"
"60740","578","","","2024-05-30 09:38:37"
"60690","2221","","30","2024-05-30 09:39:40"
"60695","57","","","2024-05-30 09:39:10"
